trial_id,fs_estimate_hz,flagged_fs_outlier
1058,245.4198917797316,False
1059,248.31874842402001,False
1060,254.12524903100052,False
1061,248.87487691523242,False
1062,252.6907597084456,False
1063,251.9435138414806,False
1064,239.20089327690715,False
1065,262.1754174695558,False
1066,252.81069805085102,False
1067,231.359720426459,False
1068,258.0698594801986,False
1069,246.4531627491218,False
1070,266.5630651200002,False
1071,250.8749200085839,False
1072,250.0701227014771,False
1073,250.34512113565665,False
1074,250.19028327586884,False
1075,250.20194120160488,False
1076,249.98171402793625,False
1077,250.54831882540992,False
1078,250.1582183136453,False
1079,250.2373274207526,False
1080,250.32773499970554,False
1081,249.87116236918772,False
1082,250.57114478825696,False
1083,249.57828360890372,False
1084,250.62741097360933,False
1085,250.68521880332912,False
1086,250.0304333753462,False
1087,250.43664064252232,False
1088,249.64195509786668,False
1089,249.9088692649361,False
1090,251.37556450841777,False
1091,250.71334165853781,False
1092,250.52599682366207,False
1093,249.68084513611748,False
1094,250.40498672884053,False
1095,249.50161328933447,False
1096,250.55855306779205,False
1097,250.25079155062207,False
1098,250.46391449317684,False
1099,250.58024769443517,False
1100,250.23556338848257,False
1101,250.38009632673953,False
1102,250.2315142156523,False
1103,250.40877052048393,False
1104,250.140081951526,False
1105,250.45734021611895,False
1106,250.3011050153186,False
1107,250.04031762269744,False
1108,250.48753855542708,False
1109,249.75200445882268,False
1110,250.8017375824403,False
1111,250.28347432847937,False
1112,250.45559566308543,False
1113,250.40946556924234,False
1114,250.11320650047963,False
1115,250.32009970940564,False
1116,250.31363326304458,False
1117,250.36214347880045,False
1118,250.40943044018402,False
1119,250.16969293321966,False
1120,250.4724773894762,False
1121,250.3183019109297,False
1122,249.99049905993462,False
1123,250.39610981216302,False
1124,250.12919337795145,False
1125,249.79718597560552,False
1126,250.29598075573475,False
1127,250.17519020888008,False
1128,250.3018019706627,False
1129,250.3195380467605,False
1130,250.23727731119317,False
1131,250.31643142205198,False
1132,250.25587887552453,False
1133,250.11482112099182,False
1134,250.14482924924212,False
1135,250.3351776633475,False
1136,250.18952682589864,False
1137,249.96463335561185,False
1138,250.40621619934606,False
1139,250.2862492495829,False
1140,250.37871659354505,False
